CO_ITEM,NSE_LEVEL,TX_GABARITO,answer_distribution,correct_probability
140731,6,D,[0.03977743 0.08341272 0.07104346 0.71543881 0.08756897 0.00275861],0.7154388132204064
140731,7,D,[0.02279859 0.06365716 0.05163652 0.80833708 0.05164135 0.0019293 ],0.8083370807162095
140731,8,D,[0.01201387 0.04560412 0.03345774 0.87778538 0.02932797 0.00181091],0.8777853845983967
140767,1,B,[0.06601747 0.49147931 0.07088644 0.30187598 0.06215094 0.00758986],0.49147930688815694
140767,2,B,[0.05759644 0.52549133 0.06537345 0.28574436 0.05921388 0.00658055],0.5254913256375601
140767,3,B,[0.05118156 0.58969824 0.05573952 0.2492306  0.04864936 0.00550071],0.589698239927696
140767,4,B,[0.04237443 0.65858771 0.04645782 0.20843594 0.03975145 0.00439265],0.6585877097531642
140767,5,B,[0.03527064 0.72799895 0.03928186 0.1637756  0.02990453 0.00376842],0.7279989510591389
140767,6,B,[0.02766465 0.79735445 0.03001497 0.12049435 0.02147217 0.0029994 ],0.7973544530407563
140767,7,B,[0.01832108 0.8745763  0.02044379 0.07104554 0.01356311 0.00205018],0.8745763039683576
140767,8,B,[0.01015879 0.92570835 0.01333893 0.04081182 0.00801661 0.0019655 ],0.9257083544974714
140827,1,B,[0.26678126 0.33842953 0.09064592 0.14243713 0.15627827 0.0054279 ],0.3384295277727519
140827,2,B,[0.25045567 0.37174715 0.07769686 0.14434284 0.15164116 0.00411631],0.37174715495719035
140827,3,B,[0.23040598 0.4089483  0.0691839  0.14703923 0.14044428 0.00397832],0.40894830129117393
140827,4,B,[0.21246362 0.44211844 0.06060237 0.15000396 0.13085073 0.00396088],0.44211843580480403
140827,5,B,[0.19533889 0.47068478 0.05450459 0.15448654 0.12105112 0.00393408],0.4706847831604596
140827,6,B,[0.17035794 0.5033269  0.0493623  0.15965966 0.11346382 0.00382938],0.5033269040222569
140827,7,B,[0.13353677 0.5424224  0.0444243  0.168355   0.10728831 0.00397322],0.5424223999143407
140827,8,B,[0.10548996 0.57587564 0.0409878  0.17221566 0.1023416  0.00308933],0.5758756395120032
140898,1,C,[0.30156504 0.23018817 0.1382305  0.10692962 0.2175683  0.00551836],0.13823050479464447
140898,2,C,[0.31290876 0.23303696 0.14491721 0.09654383 0.20778385 0.00480939],0.1449172142321065
140898,3,C,[0.33043962 0.22700339 0.15751546 0.08276192 0.19745388 0.00482573],0.1575154604497115
140898,4,C,[0.348705   0.21853093 0.17147031 0.0721566  0.18443732 0.00469983],0.1714703117744986
140898,5,C,[0.36894589 0.20572542 0.18817295 0.06174667 0.17079815 0.00461091],0.18817295272903659
140898,6,C,[0.38324806 0.19260077 0.20976597 0.0534244  0.15659545 0.00436535],0.2097659707260655
140898,7,C,[0.40919538 0.1700873  0.23793026 0.0436136  0.13490579 0.00426767],0.23793025648085475
140898,8,C,[0.43768201 0.14919323 0.2562377  0.03681621 0.11623377 0.00383707],0.25623770169224713
140914,1,C,[0.38090284 0.13411435 0.21128098 0.13045052 0.13479284 0.00845848],0.21128098425909173
140914,2,C,[0.37190415 0.13498445 0.22777191 0.12474536 0.13391613 0.006678  ],0.2277719064467215
140914,3,C,[0.35842045 0.13743305 0.24494139 0.11897754 0.13352912 0.00669845],0.24494139260485936
140914,4,C,[0.3480255  0.14197744 0.25874565 0.11186736 0.1328524  0.00653164],0.2587456540696028
140914,5,C,[0.33363227 0.14692296 0.27636113 0.1076386  0.12902926 0.00641579],0.2763611341421457
140914,6,C,[0.31786302 0.15050582 0.29472103 0.1062811  0.12481796 0.00581106],0.2947210301942545
140914,7,C,[0.29368913 0.15951373 0.32336396 0.10439731 0.11366305 0.00537283],0.3233639641913415
140914,8,C,[0.27351436 0.16814246 0.34689099 0.10501771 0.10175128 0.0046832 ],0.3468909878000787
141030,1,E,[0.1240275  0.21087389 0.13759725 0.1709336  0.3486973  0.00787045],0.3486973041432965
141030,2,E,[0.10008577 0.19497159 0.12905696 0.16899478 0.40096724 0.00592366],0.40096723797270595
141030,3,E,[0.08309507 0.17131343 0.11600512 0.15410963 0.46975833 0.00571843],0.4697583253551375
141030,4,E,[0.06679992 0.14662348 0.10170893 0.13641125 0.54296384 0.00549258],0.5429638395941155
141030,5,E,[0.0521949  0.12416736 0.08918651 0.11953389 0.61023029 0.00468705],0.6102302915446962
141030,6,E,[0.04051171 0.09787833 0.07518768 0.09995169 0.68230623 0.00416436],0.6823062303197848
141030,7,E,[0.02823316 0.06847393 0.05671871 0.07725783 0.7659703  0.00334607],0.7659703022168175
141030,8,E,[0.01967729 0.04706808 0.04059425 0.0590122  0.83081464 0.00283353],0.830814639905549
141048,1,B,[0.08747965 0.67174778 0.08757011 0.07291478 0.07214583 0.00814185],0.6717477836077438
141048,2,B,[0.07115287 0.72853007 0.0782023  0.06109375 0.05478718 0.00623382],0.7285300739787713
141048,3,B,[0.05885644 0.77081662 0.07015745 0.05130088 0.04296582 0.00590279],0.7708166222475225
141048,4,B,[0.049235   0.80323836 0.0645944  0.04288457 0.0348269  0.00522078],0.8032383551715156
141048,5,B,[0.04091722 0.83199941 0.05837944 0.03636553 0.02780927 0.00452912],0.8319994134136506
141048,6,B,[0.03391432 0.85623261 0.05284964 0.0309559  0.02211942 0.00392811],0.856232611769518
141048,7,B,[0.02735745 0.87726242 0.04740326 0.02690238 0.01801523 0.00305926],0.8772624196465788
141048,8,B,[0.02406533 0.88764266 0.0446281  0.02471468 0.01650925 0.00243998],0.8876426603699331
141072,1,B,[0.15374525 0.26207708 0.07214583 0.23932513 0.26488149 0.00782522],0.2620770761715216
141072,2,B,[0.14540351 0.28595552 0.0568013  0.2333969  0.27155417 0.0068886 ],0.28595552083811976
141072,3,B,[0.13482288 0.33081805 0.04644927 0.21149766 0.27031529 0.00609685],0.3308180453851528
141072,4,B,[0.12352918 0.37966161 0.03872266 0.18813207 0.26417028 0.00578419],0.37966161198627424
141072,5,B,[0.11015133 0.43372138 0.03161644 0.16698816 0.2525367  0.00498598],0.4337213827645138
141072,6,B,[0.09262087 0.50111249 0.0254234  0.14557629 0.23108496 0.00418199],0.5011124941378082
141072,7,B,[0.06645864 0.59703405 0.01934601 0.12002631 0.19350595 0.00362905],0.5970340457589073
141072,8,B,[0.04700905 0.67796143 0.01519087 0.09756002 0.15964187 0.00263676],0.677961432506887
141148,1,D,[0.17002895 0.13406912 0.17016465 0.33458477 0.18427718 0.00687534],0.3345847656956758
141148,2,D,[0.15957895 0.12409441 0.17299239 0.36186034 0.17551195 0.00596195],0.36186034400894485
141148,3,D,[0.14373367 0.11331087 0.17840324 0.39528941 0.16388724 0.00537558],0.3952894144435532
141148,4,D,[0.12705972 0.10394843 0.17749516 0.4351791  0.1512497  0.00506789],0.43517910329441345
141148,5,D,[0.11340857 0.09372127 0.18027096 0.46664636 0.14142089 0.00453194],0.46664636175457
141148,6,D,[0.0960659  0.08264192 0.17472681 0.5147022  0.12814663 0.00371654],0.5147022006579759
141148,7,D,[0.07554847 0.06574353 0.15762464 0.58720999 0.11076439 0.00310897],0.5872099915487895
141148,8,D,[0.0617867  0.05228257 0.1362259  0.64695002 0.1004329  0.00232192],0.6469500196772924
141203,1,C,[0.09648091 0.27460648 0.47702189 0.08336349 0.0627827  0.00574453],0.4770218925275918
141203,2,C,[0.07567508 0.25797225 0.5516741  0.06524836 0.04518372 0.0042465 ],0.5516740951768292
141203,3,C,[0.06114317 0.23496002 0.61589839 0.05022059 0.03382863 0.00394921],0.6158983879731933
141203,4,C,[0.04980408 0.21569971 0.66577955 0.039388   0.02589722 0.00343144],0.6657795494954757
141203,5,C,[0.040466   0.19885277 0.70564646 0.03184205 0.02007084 0.00312188],0.7056464576388771
141203,6,C,[0.03166818 0.17902164 0.74590704 0.02474286 0.01600158 0.0026587 ],0.7459070441506787
141203,7,C,[0.0236328  0.15156347 0.79179812 0.01877622 0.01204202 0.00218737],0.7917981193188554
141203,8,C,[0.01792601 0.12743015 0.82829595 0.01483668 0.00938607 0.00212515],0.8282959464777646
141210,1,C,[0.18181818 0.18181818 0.27272727 0.09090909 0.27272727 0.        ],0.2727272727272727
141210,2,C,[0.17834395 0.14649682 0.40127389 0.11464968 0.15923567 0.        ],0.4012738853503185
141210,3,C,[0.16470588 0.13529412 0.38823529 0.14117647 0.16470588 0.00588235],0.38823529411764707
141210,4,C,[0.2029703  0.14851485 0.4009901  0.0990099  0.14356436 0.0049505 ],0.400990099009901
141210,5,C,[0.17687075 0.21088435 0.36734694 0.0952381  0.14965986 0.        ],0.3673469387755102
141210,6,C,[0.15909091 0.125      0.48863636 0.07954545 0.14772727 0.        ],0.48863636363636365
141210,7,C,[0.20895522 0.11940299 0.46268657 0.08955224 0.11940299 0.        ],0.4626865671641791
141210,8,C,[0.16666667 0.08333333 0.75       0.         0.         0.        ],0.75
141261,1,E,[0.21725167 0.13592365 0.19775647 0.12619866 0.31843676 0.00443278],0.31843676497195583
141261,2,E,[0.20645515 0.12098133 0.18882201 0.11735897 0.36188332 0.00449923],0.36188331878264335
141261,3,E,[0.19938158 0.10808083 0.18158266 0.10501462 0.40190054 0.00403977],0.4019005356172536
141261,4,E,[0.19124642 0.09566992 0.17464128 0.09325206 0.4408189  0.00437141],0.44081890352317643
141261,5,E,[0.18435732 0.08440075 0.16829388 0.0827256  0.47604584 0.00417661],0.47604584397931154
141261,6,E,[0.17049193 0.07476807 0.15659192 0.07353745 0.52068604 0.00392458],0.5206860439285323
141261,7,E,[0.14517727 0.06542231 0.13659604 0.06403417 0.58492319 0.00384702],0.5849231934103503
141261,8,E,[0.12398662 0.05582448 0.12091696 0.05869736 0.63671783 0.00385675],0.6367178276269185
141322,1,A,[0.74059164 0.06024968 0.06165189 0.06929618 0.06038538 0.00782522],0.7405916410349195
141322,2,A,[0.78432431 0.05023434 0.05270796 0.05797684 0.04812832 0.00662822],0.7843243119055278
141322,3,A,[0.8226156  0.04078907 0.04334424 0.04802766 0.03912658 0.00609685],0.8226155975884286
141322,4,A,[0.85453732 0.03302058 0.03466835 0.04005334 0.03195887 0.00576154],0.8545373212081403
141322,5,A,[0.88288014 0.02667558 0.02659943 0.03202254 0.02666712 0.00515519],0.8828801389758428
141322,6,A,[0.90901173 0.02028935 0.02028935 0.0248028  0.02143887 0.00416789],0.909011731435805
141322,7,A,[0.93261976 0.01429058 0.01454679 0.01757163 0.01750663 0.00346461],0.9326197605362886
141322,8,A,[0.94618261 0.01196379 0.0107438  0.01312475 0.0158599  0.00212515],0.9461826052735144
141355,1,A,[0.19852542 0.16184187 0.1636964  0.31721549 0.15184549 0.00687534],0.19852542066220372
141355,2,A,[0.19054894 0.16055921 0.16340042 0.32120648 0.15869059 0.00559436],0.19054894392623567
141355,3,A,[0.19225296 0.15011514 0.1572276  0.33517802 0.15969545 0.00553083],0.19225295624498667
141355,4,A,[0.20098017 0.13806752 0.14598929 0.34955153 0.15988211 0.00552938],0.20098017009999886
141355,5,A,[0.21386431 0.13109923 0.13270952 0.35950411 0.15748151 0.00534132],0.21386430678466076
141355,6,A,[0.23591223 0.11898574 0.1181571  0.3667634  0.1553613  0.00482022],0.2359122275623508
141355,7,A,[0.27066053 0.10357513 0.09474534 0.37401004 0.15261892 0.00439004],0.2706605328469107
141355,8,A,[0.30316804 0.09189296 0.0764266  0.37654467 0.14744195 0.00452578],0.303168044077135
141364,1,A,[0.51755021 0.28763344 0.06223991 0.04767505 0.07657861 0.00832278],0.5175502080694772
141364,2,A,[0.57154727 0.26497955 0.05112653 0.03972338 0.06638561 0.00623765],0.5715472744260136
141364,3,A,[0.62824734 0.23653518 0.0427006  0.03312353 0.0535779  0.00581546],0.6282473413201543
141364,4,A,[0.68019332 0.20923036 0.03499394 0.02712597 0.04316203 0.00529439],0.6801933160439859
141364,5,A,[0.72136584 0.1892587  0.02802078 0.02192648 0.03500623 0.00442196],0.7213658437537014
141364,6,A,[0.76594604 0.16597848 0.0208218  0.01770117 0.02584301 0.00370949],0.7659460431527837
141364,7,A,[0.81653607 0.13552912 0.01452385 0.01386228 0.01655443 0.00299425],0.8165360744318377
141364,8,A,[0.84927194 0.11613538 0.00948445 0.0122196  0.01068477 0.00220386],0.8492719401810311
141384,1,D,[0.16270128 0.18495567 0.11864483 0.18463904 0.34046499 0.00859417],0.18463904468970507
141384,2,D,[0.15044648 0.18281027 0.117941   0.19724609 0.344568   0.00698816],0.1972460904593423
141384,3,D,[0.13689614 0.18286995 0.11406125 0.22384661 0.33587989 0.00644617],0.2238466116386783
141384,4,D,[0.12328003 0.18062366 0.1050611  0.25677512 0.32832867 0.00593142],0.2567751214595531
141384,5,D,[0.11004134 0.17814176 0.09597173 0.30235706 0.30749815 0.00598995],0.3023570618792196
141384,6,D,[0.09596716 0.16998417 0.08420047 0.37364993 0.27164251 0.00455576],0.3736499328272161
141384,7,D,[0.07652743 0.14611799 0.06722345 0.49399046 0.21224393 0.00389673],0.4939904627515765
141384,8,D,[0.06200315 0.12091696 0.05206612 0.60066903 0.16162928 0.00271547],0.6006690279417553
141390,1,A,[0.47317713 0.098833   0.1475484  0.17749231 0.09779265 0.0051565 ],0.4731771304505156
141390,2,A,[0.54261055 0.08650768 0.13302011 0.14498997 0.08868646 0.00418524],0.5426105469527792
141390,3,A,[0.61261547 0.07545217 0.1189646  0.11465638 0.07425544 0.00405594],0.6126154682122804
141390,4,A,[0.66807284 0.06626482 0.10965051 0.09108334 0.06099308 0.0039354 ],0.6680728417571715
141390,5,A,[0.71121057 0.05821305 0.10422906 0.07123076 0.05143629 0.00368027],0.7112105675786956
141390,6,A,[0.74705656 0.05159787 0.10004337 0.05567055 0.04212315 0.0035085 ],0.7470565626575739
141390,7,A,[0.77613852 0.04452373 0.09976635 0.04273789 0.0337513  0.00308221],0.7761385233708475
141390,8,A,[0.78640299 0.040122   0.10633609 0.03632428 0.02780401 0.00301063],0.7864029909484455
141410,1,B,[0.17767324 0.31527049 0.15026235 0.14451782 0.20834087 0.00393523],0.31527049032024607
141410,2,B,[0.14459174 0.37730705 0.14754017 0.1347279  0.19236395 0.00346919],0.37730705019222227
141410,3,B,[0.10911908 0.46247121 0.14361723 0.11867998 0.16322742 0.00288509],0.46247121380702255
141410,4,B,[0.08273123 0.54152841 0.13725213 0.10221572 0.13369045 0.00258208],0.5415284085117948
141410,5,B,[0.06092602 0.61438152 0.12894747 0.08742957 0.10612983 0.0021856 ],0.6143815180177894
141410,6,B,[0.04296237 0.6862555  0.11646456 0.07472576 0.07764892 0.0019429 ],0.6862554963557442
141410,7,B,[0.02595019 0.7689875  0.09612583 0.05829041 0.04910497 0.0015411 ],0.7689874990917817
141410,8,B,[0.01465958 0.82868949 0.07683983 0.04868162 0.02983078 0.0012987 ],0.828689492325856
141427,1,E,[0.300389   0.2788131  0.21729691 0.12172064 0.07802605 0.0037543 ],0.07802605391713408
141427,2,E,[0.2989669  0.275502   0.22529446 0.12025762 0.07669362 0.00328539],0.07669362373447289
141427,3,E,[0.29254858 0.26995951 0.24129945 0.11209796 0.08098623 0.00310826],0.0809862343778301
141427,4,E,[0.28502508 0.25785382 0.26125129 0.10452317 0.0883229  0.00302375],0.08832289555044677
141427,5,E,[0.27128209 0.24362228 0.28997953 0.09622272 0.09615222 0.00274116],0.09615221915768456
141427,6,E,[0.25467829 0.22539731 0.32416422 0.0874974  0.10564992 0.00261286],0.10564991872269452
141427,7,E,[0.2321712  0.19588835 0.37123759 0.0814452  0.11692498 0.00233269],0.1169249830784586
141427,8,E,[0.20777253 0.16465958 0.4126525  0.08077529 0.13164109 0.00249902],0.13164108618654075
141440,1,E,[0.10579881 0.13149086 0.16926    0.10896508 0.47824317 0.00624208],0.47824316989325133
141440,2,E,[0.08807762 0.11501172 0.16262311 0.10126897 0.52805986 0.00495872],0.5280598569437425
141440,3,E,[0.07541012 0.10236241 0.15154475 0.08866794 0.5770532  0.00496158],0.5770531994721453
141440,4,E,[0.06413008 0.08918076 0.14009468 0.07644024 0.62505238 0.00510187],0.6250523776627671
141440,5,E,[0.05405337 0.07894099 0.12572407 0.06629836 0.67033565 0.00464757],0.6703356514774643
141440,6,E,[0.0452332  0.06891469 0.11050187 0.05707747 0.71380868 0.00446408],0.7138086792173401
141440,7,E,[0.03521975 0.05521203 0.09082566 0.0473459  0.76728196 0.00411471],0.7672819606808386
141440,8,E,[0.03042109 0.04504132 0.07752853 0.03896104 0.8040732  0.00397481],0.804073199527745
141464,1,B,[0.17753541 0.27284247 0.17038512 0.20038919 0.17400552 0.00484229],0.27284246730325384
141464,2,B,[0.1800505  0.30629619 0.14727643 0.19504672 0.16746424 0.00386592],0.3062961927057192
141464,3,B,[0.18698019 0.35200935 0.12409791 0.18389934 0.14930778 0.00370543],0.35200934609683954
141464,4,B,[0.19526802 0.39262667 0.10380961 0.17334746 0.13148934 0.0034589 ],0.3926266706704211
141464,5,B,[0.20547783 0.43152573 0.08551631 0.16089853 0.1132553  0.00332631],0.43152572881135964
141464,6,B,[0.21976375 0.4715159  0.06829413 0.14492309 0.09232511 0.00317803],0.4715158954389455
141464,7,B,[0.24094418 0.51447019 0.04966072 0.12374442 0.0682964  0.00288409],0.5144701913293603
141464,8,B,[0.25732168 0.54011179 0.03796646 0.10978586 0.05192096 0.00289325],0.5401117934183594
141503,1,C,[0.29012122 0.12253483 0.25646825 0.233852   0.09403836 0.00298534],0.25646824678849284
141503,2,C,[0.29877927 0.11310864 0.28286158 0.22027447 0.08255602 0.00242001],0.28286158464672456
141503,3,C,[0.28559785 0.10476557 0.32481823 0.21144267 0.07110837 0.00226732],0.3248182265117603
141503,4,C,[0.26591998 0.09639189 0.37015153 0.2027327  0.06264935 0.00215456],0.3701515271627728
141503,5,C,[0.24266062 0.08958978 0.43120301 0.1826314  0.05190161 0.00201357],0.431203009639193
141503,6,C,[0.20463898 0.08334362 0.51580235 0.15319626 0.04120283 0.00181596],0.5158023533394218
141503,7,C,[0.14894398 0.07568996 0.63253295 0.11035522 0.03062321 0.00185468],0.6325329539848796
141503,8,C,[0.10369933 0.07028729 0.72241244 0.07910272 0.0227076  0.00179063],0.7224124360487997
141545,1,B,[0.11751402 0.22887642 0.32626199 0.23376153 0.0899222  0.00366383],0.22887642482359327
141545,2,B,[0.10903062 0.23891084 0.3322114  0.23567523 0.08112776 0.00304416],0.2389108425615341
141545,3,B,[0.10060936 0.25152017 0.33437912 0.23574598 0.07483763 0.00290773],0.2515201697415065
141545,4,B,[0.09213656 0.26471388 0.33332012 0.23661963 0.07008131 0.0031285 ],0.2647138764000408
141545,5,B,[0.08469968 0.27943507 0.32562311 0.23995048 0.06694699 0.00334467],0.27943507222344427
141545,6,B,[0.07745851 0.30226342 0.3071048  0.24360624 0.06592806 0.00363897],0.3022634230968593
141545,7,B,[0.06928081 0.34526445 0.27009075 0.24462239 0.0668334  0.00390821],0.345264454055625
141545,8,B,[0.06257379 0.40322708 0.22908304 0.23095238 0.06914601 0.00501771],0.4032270759543487
141547,1,B,[0.18106568 0.38470237 0.1205446  0.24606477 0.06355166 0.00407092],0.3847023701827393
141547,2,B,[0.18120204 0.39467215 0.11249981 0.24887807 0.06022454 0.0025234 ],0.3946721499793227
141547,3,B,[0.18008836 0.40434898 0.10432246 0.24931431 0.05987852 0.00204738],0.4043489792221906
141547,4,B,[0.18425896 0.4104257  0.09959966 0.24328717 0.06031642 0.00211209],0.4104257029931711
141547,5,B,[0.18415427 0.41991404 0.0971308  0.23690474 0.05991641 0.00197973],0.41991404253879083
141547,6,B,[0.17914153 0.43537837 0.09794885 0.22527389 0.06032504 0.00193232],0.43537837142141844
141547,7,B,[0.17018673 0.45999442 0.10623669 0.20244282 0.05922348 0.00191586],0.4599944168473543
141547,8,B,[0.15787092 0.48972845 0.11576151 0.17689886 0.05810704 0.00163322],0.489728453364817
141574,1,A,[0.25452325 0.14026597 0.0918672  0.15700199 0.35362765 0.00271395],0.25452324950244254
141574,2,A,[0.26857893 0.13680329 0.09209821 0.13853406 0.36161145 0.00237406],0.26857893366417007
141574,3,A,[0.28918157 0.12627112 0.0913719  0.11945623 0.37135159 0.00236758],0.2891815664864026
141574,4,A,[0.30708033 0.12145389 0.08985742 0.10301978 0.37632077 0.00226781],0.3070803275161097
141574,5,A,[0.32665245 0.11973412 0.08826432 0.08909344 0.37393188 0.00232378],0.326652453228199
141574,6,A,[0.35285282 0.12580528 0.08333304 0.07642888 0.35958067 0.00199932],0.35285281579142236
141574,7,A,[0.3864077  0.15052715 0.07336492 0.06139556 0.32601023 0.00229445],0.38640770016175846
141574,8,A,[0.41066509 0.18406139 0.06473829 0.05503739 0.28295946 0.00253837],0.4106650924832743
141597,1,B,[0.13076714 0.20779808 0.17694952 0.22182016 0.25977022 0.00289488],0.20779808214221096
141597,2,B,[0.12207263 0.21488306 0.17420622 0.24454732 0.24184396 0.00244681],0.21488305840187474
141597,3,B,[0.11748325 0.21377791 0.17054364 0.27183869 0.22405361 0.0023029 ],0.21377791290397702
141597,4,B,[0.11326316 0.21046477 0.16499813 0.30036183 0.2086896  0.00222251],0.21046477389837034
141597,5,B,[0.10965781 0.21186766 0.1577043  0.32686396 0.19170375 0.00220252],0.2118676570951567
141597,6,B,[0.10415837 0.2277986  0.14580549 0.35176677 0.16841151 0.00205926],0.22779860153668763
141597,7,B,[0.10098241 0.26789955 0.12603393 0.36596418 0.13720406 0.00191586],0.2678995491413035
141597,8,B,[0.09311295 0.32258953 0.11149154 0.35995671 0.11056671 0.00228257],0.32258953168044074
141605,1,D,[0.1706622  0.20752669 0.16699837 0.31563235 0.13664737 0.00253302],0.31563235028044145
141605,2,D,[0.16503163 0.19834505 0.15163734 0.34639449 0.13612553 0.00246596],0.34639449218091867
141605,3,D,[0.15557805 0.19827865 0.13790204 0.36440086 0.1415181  0.0023223 ],0.36440085905762415
141605,4,D,[0.14308728 0.20197959 0.12232874 0.37800535 0.15213021 0.00246883],0.37800534535282726
141605,5,D,[0.1354394  0.2173246  0.10940963 0.37899118 0.15643243 0.00240275],0.37899118428399803
141605,6,D,[0.12783633 0.25159646 0.0939079  0.36295518 0.16154261 0.00216152],0.36295517935662225
141605,7,D,[0.11916972 0.32565076 0.07603413 0.31750165 0.15926134 0.0023824 ],0.3175016539133694
141605,8,D,[0.11271153 0.40688705 0.06166863 0.26487603 0.15131838 0.00253837],0.26487603305785123
141712,1,D,[0.12579157 0.09571196 0.18604125 0.26827393 0.32115071 0.00303058],0.26827392798986793
141712,2,D,[0.11283677 0.08294276 0.19057575 0.28038031 0.33071421 0.0025502 ],0.28038030908728884
141712,3,D,[0.09968432 0.07175848 0.18757601 0.30338707 0.33516832 0.0024258 ],0.3033870675602246
141712,4,D,[0.08842199 0.06156216 0.1840636  0.329011   0.33458851 0.00235275],0.32901099647795606
141712,5,D,[0.07773397 0.05231899 0.1816077  0.35988765 0.32627174 0.00217996],0.3598876461530652
141712,6,D,[0.06570944 0.04471133 0.17601032 0.40322006 0.30830368 0.00204516],0.4032200622714627
141712,7,D,[0.0516824  0.03549891 0.16297834 0.46851446 0.2791997  0.00212619],0.46851446074776004
141712,8,D,[0.04498229 0.02985045 0.14216844 0.53748524 0.24362456 0.00188902],0.5374852420306966
141725,1,E,[0.20426995 0.19879682 0.29799168 0.17957301 0.11647367 0.00289488],0.11647367468789578
141725,2,E,[0.21923678 0.19425554 0.30786963 0.16415093 0.11231218 0.00217495],0.11231218122501493
141725,3,E,[0.23368243 0.19313918 0.31510208 0.14454874 0.11174865 0.00177892],0.11174864801925118
141725,4,E,[0.24929502 0.19357085 0.31100441 0.12817805 0.11616233 0.00178933],0.1161623311174279
141725,5,E,[0.2631009  0.19365528 0.30604579 0.11246383 0.1229406  0.0017936 ],0.12294060249186393
141725,6,E,[0.27581039 0.19507964 0.29102565 0.09570623 0.14068908 0.00168902],0.14068907640066713
141725,7,E,[0.28891668 0.20008336 0.25718066 0.07479895 0.17720391 0.00181644],0.1772039112661137
141725,8,E,[0.29342778 0.20308933 0.21989374 0.0633412  0.21808343 0.0021645 ],0.21808343171979536
141726,1,A,[0.30246969 0.25588022 0.09440022 0.16256559 0.18142754 0.00325674],0.30246969422833364
141726,2,A,[0.32001179 0.25406653 0.08558103 0.1524874  0.18559022 0.00226302],0.3200117937171652
141726,3,A,[0.32941755 0.25522033 0.07702086 0.14660258 0.18966867 0.00207002],0.3294175485807437
141726,4,A,[0.34491116 0.25149489 0.06796073 0.13780422 0.19589246 0.00193656],0.3449111561590469
141726,5,A,[0.35625532 0.25039623 0.06028021 0.1309272  0.20028258 0.00185846],0.35625532298910867
141726,6,A,[0.38087497 0.24332768 0.05190464 0.12487086 0.19723058 0.00179127],0.38087497399478837
141726,7,A,[0.42449551 0.23470656 0.04333062 0.1139422  0.18163219 0.00189292],0.42449550862138197
141726,8,A,[0.46833924 0.22276663 0.03876427 0.10682802 0.16141283 0.00188902],0.4683392365210547
141731,1,E,[0.21544237 0.42726615 0.08942464 0.13524516 0.12922924 0.00339244],0.12922923828478378
141731,2,E,[0.22924995 0.41565578 0.08657278 0.13836175 0.12764018 0.00251957],0.12764018441085023
141731,3,E,[0.2454686  0.39289919 0.09207054 0.1430318  0.12423021 0.00229966],0.12423021191813077
141731,4,E,[0.26186    0.36858586 0.10159851 0.14330812 0.12232874 0.00231877],0.12232873919887657
141731,5,E,[0.27796015 0.34116765 0.11130476 0.1455975  0.12180973 0.00216022],0.12180973169314765
141731,6,E,[0.29243962 0.30876561 0.12821715 0.14397896 0.12438425 0.00221441],0.1243842494807773
141731,7,E,[0.30766613 0.26650759 0.152791   0.13631305 0.13440484 0.00231739],0.13440483975204684
141731,8,E,[0.31554506 0.23177883 0.17636757 0.12668241 0.14700905 0.00261708],0.1470090515545061
