CO_ITEM,NSE_CLASS,TP_COR_RACA,TX_GABARITO,answer_distribution,correct_probability
111918,Medium,2,D,[0.11704072 0.16174767 0.0880881  0.54556096 0.08210408 0.00545848],0.5455609569652305
111918,Medium,3,D,[0.115673   0.1581864  0.08426803 0.55694646 0.08056402 0.0043621 ],0.556946457276222
111918,Medium,4,D,[0.10999485 0.15198351 0.08183067 0.56740512 0.08397733 0.00480852],0.5674051176369569
111918,Medium,5,D,[0.15161558 0.18392709 0.11681856 0.42750621 0.11474731 0.00538525],0.4275062137531069
111918,Very High,0,D,[0.03691275 0.06655481 0.03187919 0.825783   0.03551454 0.0033557 ],0.8257829977628636
111918,Very High,1,D,[0.03275283 0.06909797 0.02687744 0.83811858 0.03128128 0.0018719 ],0.8381185788713421
111918,Very High,2,D,[0.05974812 0.10680465 0.0480328  0.73747925 0.04481109 0.00312408],0.7374792541247681
111918,Very High,3,D,[0.05377019 0.09065612 0.04098669 0.77125701 0.04069378 0.0026362 ],0.7712570089547243
111918,Very High,4,D,"[2.80564846e-02 6.41025641e-02 2.45261984e-02 8.47826087e-01
 3.53028614e-02 1.85804534e-04]",0.8478260869565217
111918,Very High,5,D,[0.11328125 0.12109375 0.03125    0.68359375 0.046875   0.00390625],0.68359375
111918,Very Low,0,D,[0.15333333 0.20380952 0.13       0.38761905 0.11857143 0.00666667],0.38761904761904764
111918,Very Low,1,D,[0.14349305 0.18080424 0.1076823  0.45563669 0.10708212 0.00530159],0.4556366910073022
111918,Very Low,2,D,[0.17274868 0.19864626 0.12884049 0.36592113 0.12613302 0.00771042],0.3659211300765156
111918,Very Low,3,D,[0.17496784 0.20267063 0.12878445 0.35821572 0.12856703 0.00679434],0.35821571576105665
111918,Very Low,4,D,[0.17458778 0.20902037 0.13094083 0.34529583 0.13239573 0.00775946],0.3452958292919496
111918,Very Low,5,D,[0.18901099 0.22857143 0.12747253 0.2967033  0.15164835 0.00659341],0.2967032967032967
111926,Medium,0,B,[0.09581536 0.45448663 0.08403796 0.038956   0.32329594 0.00340811],0.45448662640207077
111926,Medium,1,B,[0.08914356 0.47496029 0.06434857 0.03184445 0.33675295 0.00295017],0.47496029358564884
111926,Medium,2,B,[0.09582723 0.42465636 0.08554096 0.03734213 0.35300215 0.00363117],0.4246563579152687
111926,Medium,3,B,[0.09654779 0.43010053 0.0877536  0.03717952 0.34518387 0.00323469],0.4301005251524068
111926,Medium,4,B,[0.09664804 0.42694456 0.08637731 0.0390202  0.34757198 0.0034379 ],0.4269445638160722
111926,Medium,5,B,[0.1086847  0.37443306 0.1221233  0.04552327 0.34486813 0.00436755],0.37443305896186796
111926,Very High,0,B,[0.07855252 0.58164166 0.04523389 0.03243601 0.25904678 0.00308914],0.5816416593115622
111926,Very High,1,B,[0.07427319 0.57819178 0.03836256 0.02712868 0.28013623 0.00190756],0.5781917813149536
111926,Very High,2,B,[0.08026756 0.5265068  0.05607344 0.0278944  0.30569985 0.00355796],0.5265067957019853
111926,Very High,3,B,[0.07828275 0.54319368 0.05054185 0.0288987  0.29639692 0.0026861 ],0.5431936768656025
111926,Very High,4,B,[0.08530957 0.56422091 0.04520134 0.03326436 0.27057138 0.00143244],0.5642209135763171
111926,Very High,5,B,[0.08229426 0.44139651 0.0723192  0.02743142 0.37406484 0.00249377],0.44139650872817954
111926,Very Low,0,B,[0.11726619 0.35593525 0.13057554 0.04856115 0.34244604 0.00521583],0.35593525179856117
111926,Very Low,1,B,[0.1015084  0.3896025  0.10435443 0.04158998 0.35926383 0.00368087],0.3896025045062138
111926,Very Low,2,B,[0.10427605 0.3665219  0.11494998 0.04613124 0.36299994 0.00512089],0.3665218988353752
111926,Very Low,3,B,[0.10740027 0.36059056 0.12706187 0.0464836  0.35439314 0.00407056],0.3605905567633992
111926,Very Low,4,B,[0.10528053 0.35676568 0.12277228 0.04867987 0.36270627 0.00379538],0.3567656765676568
111926,Very Low,5,B,[0.11785504 0.30966411 0.17501473 0.05215085 0.33883324 0.00648203],0.30966411314083675
111929,Medium,0,A,[0.27152718 0.1921484  0.2781277  0.13421053 0.12126833 0.00271786],0.2715271786022433
111929,Medium,1,A,[0.27996649 0.19609068 0.27524622 0.13954991 0.10670144 0.00244526],0.2799664937833587
111929,Medium,2,A,[0.24757564 0.20866941 0.28827293 0.12697429 0.1255022  0.00300553],0.24757564419473357
111929,Medium,3,A,[0.25001584 0.20766223 0.2895149  0.12631816 0.12363432 0.00285455],0.25001583904712293
111929,Medium,4,A,[0.2478728  0.21602922 0.28483025 0.12260421 0.12595617 0.00270735],0.24787279759346798
111929,Medium,5,A,[0.24172686 0.20241895 0.29884092 0.11288426 0.1384176  0.00571141],0.24172686040651772
111929,Very High,0,A,[0.36782877 0.16350397 0.21006178 0.17409532 0.08142101 0.00308914],0.367828773168579
111929,Very High,1,A,[0.37142446 0.16894014 0.21284991 0.17432088 0.07071902 0.00174559],0.3714244581012624
111929,Very High,2,A,[0.30790579 0.18124244 0.25097844 0.16146019 0.09585142 0.00256173],0.3079057852415854
111929,Very High,3,A,[0.32390626 0.18087931 0.2364383  0.17010405 0.08640279 0.00226929],0.3239062644725061
111929,Very High,4,A,[0.3931243  0.16950501 0.20833996 0.15661308 0.07114436 0.00127328],0.3931243036765876
111929,Very High,5,A,[0.27182045 0.17456359 0.28179551 0.14962594 0.11471322 0.0074813 ],0.2718204488778055
111929,Very Low,0,A,[0.23057554 0.20701439 0.29928058 0.11438849 0.1455036  0.00323741],0.2305755395683453
111929,Very Low,1,A,[0.23593587 0.20686842 0.30572052 0.10799734 0.14032824 0.00314961],0.23593586946210038
111929,Very Low,2,A,[0.22551371 0.20995657 0.30846352 0.10431927 0.14753355 0.00421339],0.2255137097296947
111929,Very Low,3,A,[0.22695316 0.21057638 0.30921519 0.09971996 0.14997873 0.00355657],0.22695316192456755
111929,Very Low,4,A,[0.23019802 0.21650165 0.29867987 0.10181518 0.14917492 0.00363036],0.2301980198019802
111929,Very Low,5,A,[0.20801414 0.18149676 0.33647613 0.10223925 0.1661756  0.00559811],0.20801414260459636
111954,Medium,0,D,[0.16389129 0.10090595 0.20716135 0.35422778 0.16721311 0.00660052],0.35422778257118204
111954,Medium,1,D,[0.15283052 0.09015146 0.21416315 0.38078306 0.15731285 0.00475897],0.38078306272356016
111954,Medium,2,D,[0.16558611 0.09856287 0.21362546 0.34494857 0.17100219 0.0062748 ],0.34494856869468143
111954,Medium,3,D,[0.16568875 0.09978952 0.21131753 0.35649823 0.16126438 0.00544159],0.35649823306629874
111954,Medium,4,D,[0.16218307 0.10171895 0.20588741 0.36596476 0.15878814 0.00545767],0.36596476149548773
111954,Medium,5,D,[0.18478078 0.11305224 0.21468167 0.31765496 0.16193516 0.00789518],0.3176549638837561
111954,Very High,0,D,[0.12356575 0.08384819 0.22308032 0.39276258 0.16946161 0.00728155],0.39276257722859664
111954,Very High,1,D,[0.11701773 0.08407191 0.22422326 0.4193068  0.15083186 0.00454844],0.41930680151524696
111954,Very High,2,D,[0.13982779 0.08809507 0.21860101 0.38525582 0.16060628 0.00761403],0.38525581726321784
111954,Very High,3,D,[0.13032202 0.08786934 0.21996666 0.40382537 0.15225848 0.00575813],0.40382537281175707
111954,Very High,4,D,[0.11252586 0.09485914 0.21550215 0.41858985 0.15358905 0.00493395],0.418589845615152
111954,Very High,5,D,[0.14962594 0.11720698 0.20947631 0.36159601 0.15710723 0.00498753],0.36159600997506236
111954,Very Low,0,D,[0.18651079 0.1176259  0.19874101 0.31744604 0.17535971 0.00431655],0.31744604316546765
111954,Very Low,1,D,[0.18188028 0.10499953 0.20330139 0.33714069 0.16772602 0.00495209],0.3371406887392088
111954,Very Low,2,D,[0.18666407 0.11425855 0.20552711 0.31122923 0.17640068 0.00592036],0.3112292301376375
111954,Very Low,3,D,[0.18871703 0.11597859 0.20486341 0.31916415 0.16601286 0.00526397],0.31916414594952264
111954,Very Low,4,D,[0.18118812 0.11435644 0.20016502 0.32953795 0.1709571  0.00379538],0.32953795379537953
111954,Very Low,5,D,[0.21538008 0.1222746  0.1865056  0.283736   0.18444313 0.00766058],0.2837360047142015
111961,Medium,0,C,[0.10280414 0.14654875 0.53658326 0.17450388 0.03610871 0.00345125],0.5365832614322692
111961,Medium,1,C,[0.09039521 0.14545219 0.57001581 0.16355754 0.0279154  0.00266386],0.5700158051841778
111961,Medium,2,C,[0.10570866 0.15278502 0.51526991 0.18341685 0.03899211 0.00382745],0.5152699146798501
111961,Medium,3,C,[0.10481753 0.14820068 0.52042709 0.1867846  0.03674307 0.00302702],0.520427091106199
111961,Medium,4,C,[0.10472712 0.15199828 0.51641599 0.1849162  0.03811775 0.00382467],0.5164159862483885
111961,Medium,5,C,[0.12329918 0.15655972 0.4701831  0.19973123 0.04501932 0.00520746],0.47018310095750043
111961,Very High,0,C,[0.07369815 0.1374669  0.64364519 0.11694616 0.02581642 0.00242718],0.6436451897616946
111961,Very High,1,C,[0.06573868 0.13625525 0.66467963 0.11338258 0.01817577 0.00176809],0.6646796296462925
111961,Very High,2,C,[0.08624493 0.13883157 0.6047819  0.14182025 0.02462108 0.00370028],0.6047818971038212
111961,Very High,3,C,[0.07585909 0.13680571 0.62403903 0.13918306 0.02175121 0.00236191],0.6240390255951095
111961,Very High,4,C,[0.06541461 0.13735477 0.6573293  0.11666401 0.02132739 0.00190992],0.6573293012891931
111961,Very High,5,C,[0.13466334 0.16209476 0.49625935 0.16957606 0.03491272 0.00249377],0.49625935162094764
111961,Very Low,0,C,[0.12230216 0.15971223 0.45863309 0.20143885 0.05413669 0.00377698],0.45863309352517984
111961,Very Low,1,C,[0.11922967 0.14903709 0.48691775 0.19681245 0.04472061 0.00328242],0.48691774973911395
111961,Very Low,2,C,[0.12612087 0.1564789  0.46375402 0.19550139 0.05317517 0.00496964],0.4637540243296385
111961,Very Low,3,C,[0.12938959 0.15318674 0.459702   0.20375272 0.04992792 0.00404102],0.4597020039701295
111961,Very Low,4,C,[0.12755776 0.15924092 0.45264026 0.20973597 0.04686469 0.0039604 ],0.4526402640264026
111961,Very Low,5,C,[0.15350619 0.15291691 0.43252799 0.19505009 0.06098998 0.00500884],0.4325279905715969
111964,Medium,0,D,[0.09844694 0.11600518 0.06880932 0.51406385 0.19594478 0.00672994],0.5140638481449525
111964,Medium,1,D,[0.085998   0.1040279  0.05499701 0.55646823 0.19300509 0.00550376],0.5564682280976323
111964,Medium,2,D,[0.11160317 0.12764287 0.0778738  0.46805861 0.20756534 0.0072562 ],0.46805861390025333
111964,Medium,3,D,[0.10991419 0.12258191 0.07330487 0.47619215 0.21175398 0.0062529 ],0.47619215228011885
111964,Medium,4,D,[0.11155995 0.12587022 0.07211001 0.4718092  0.21241942 0.0062312 ],0.47180919639020197
111964,Medium,5,D,[0.13354611 0.1327062  0.09188644 0.40886948 0.22476062 0.00823114],0.4088694775743323
111964,Very High,0,D,[0.05141218 0.07678729 0.04170344 0.69902913 0.12444837 0.00661959],0.6990291262135923
111964,Very High,1,D,[0.04862467 0.07238363 0.03290533 0.71471247 0.12731584 0.00405805],0.7147124719940254
111964,Very High,2,D,[0.07393439 0.09051448 0.04924215 0.62057924 0.15861382 0.00711592],0.6205792357503735
111964,Very High,3,D,[0.0643274  0.08223471 0.04442866 0.65568557 0.14798234 0.00534132],0.6556855722621878
111964,Very High,4,D,[0.05268184 0.06843864 0.03358268 0.71860576 0.12159796 0.00509311],0.7186057615788636
111964,Very High,5,D,[0.08977556 0.09975062 0.04738155 0.56359102 0.19451372 0.00498753],0.5635910224438903
111964,Very Low,0,D,[0.14640288 0.14658273 0.09622302 0.37122302 0.2323741  0.00719424],0.3712230215827338
111964,Very Low,1,D,[0.13184707 0.13907599 0.08961199 0.40764633 0.22502609 0.00679252],0.40764633336495587
111964,Very Low,2,D,[0.14690694 0.15695426 0.10269873 0.3622869  0.22361228 0.00754089],0.3622868995916251
111964,Very Low,3,D,[0.14918707 0.14918707 0.10165186 0.35943851 0.23355823 0.00697727],0.35943851025616785
111964,Very Low,4,D,[0.14570957 0.14554455 0.10363036 0.36105611 0.23630363 0.00775578],0.36105610561056106
111964,Very Low,5,D,[0.18120212 0.16293459 0.10459635 0.30760165 0.23070124 0.01296405],0.30760164997053624
111984,Medium,0,A,[0.3405522  0.11117343 0.07691976 0.1484038  0.31548749 0.00746333],0.34055220017256255
111984,Medium,1,A,[0.33196884 0.1029523  0.06505081 0.1522076  0.34234764 0.00547281],0.331968838444708
111984,Medium,2,A,[0.30820754 0.13100415 0.08021075 0.15162574 0.32178148 0.00717033],0.30820754080462237
111984,Medium,3,A,[0.30997719 0.12449491 0.07650964 0.15287496 0.32985872 0.00628458],0.309977191772143
111984,Medium,4,A,[0.30485604 0.11903739 0.07550494 0.15582295 0.33824667 0.00653202],0.30485603781693166
111984,Medium,5,A,[0.2951453  0.14278515 0.08970267 0.14312112 0.31983874 0.00940702],0.2951453048882916
111984,Very High,0,A,[0.43556929 0.0635481  0.05913504 0.1370256  0.29832304 0.00639894],0.4355692850838482
111984,Very High,1,A,[0.40045619 0.06518081 0.05513015 0.15470095 0.32049183 0.00404006],0.4004561937068663
111984,Very High,2,A,[0.35465737 0.09165303 0.07037643 0.15071515 0.32640717 0.00619085],0.35465736853340923
111984,Very High,3,A,[0.37148415 0.08356232 0.06480595 0.1541264  0.3206953  0.00532588],0.3714841458519868
111984,Very High,4,A,[0.41349674 0.06414133 0.06430049 0.13639981 0.31640936 0.00525227],0.4134967372274391
111984,Very High,5,A,[0.33167082 0.1521197  0.05486284 0.13965087 0.31670823 0.00498753],0.3316708229426434
111984,Very Low,0,A,[0.30665468 0.14154676 0.09370504 0.15035971 0.29946043 0.00827338],0.3066546762589928
111984,Very Low,1,A,[0.30183095 0.13784271 0.08209847 0.15262309 0.31902097 0.00658382],0.30183094583056636
111984,Very Low,2,A,[0.2993237  0.14984551 0.09237052 0.15006158 0.30001512 0.00838357],0.2993236965493399
111984,Very Low,3,A,[0.29698577 0.14827134 0.08986554 0.15155024 0.30620215 0.00712496],0.2969857737026184
111984,Very Low,4,A,[0.28448845 0.1549505  0.08828383 0.15214521 0.31452145 0.00561056],0.2844884488448845
111984,Very Low,5,A,[0.30995875 0.15055981 0.09281084 0.14378315 0.29257513 0.01031232],0.309958750736594
112145,Medium,0,B,[0.23114754 0.30250216 0.12890423 0.15245902 0.1746333  0.01035375],0.30250215703192407
112145,Medium,1,B,[0.22747665 0.32026101 0.11425194 0.15457934 0.17587282 0.00755824],0.3202610080109263
112145,Medium,2,B,[0.2246539  0.2992891  0.12991848 0.15593775 0.18050947 0.00969129],0.2992891009795563
112145,Medium,3,B,[0.23072564 0.29289918 0.12799182 0.15406465 0.18574627 0.00857244],0.2928991791853802
112145,Medium,4,B,[0.23420713 0.2859046  0.1273743  0.15848732 0.18538891 0.00863773],0.285904598195101
112145,Medium,5,B,[0.23903914 0.26574836 0.1422812  0.14832857 0.19435579 0.01024693],0.26574836217033426
112145,Very High,0,B,[0.23698147 0.33362754 0.11694616 0.16725508 0.13592233 0.00926743],0.33362753751103263
112145,Very High,1,B,[0.22846127 0.33993629 0.10610328 0.16290254 0.15619911 0.00639751],0.3399362948433015
112145,Very High,2,B,[0.21988188 0.33046325 0.11862236 0.16594321 0.15569629 0.00939301],0.3304632462819327
112145,Very High,3,B,[0.22811757 0.33035907 0.11276977 0.16229275 0.1582173  0.00824354],0.33035907252462254
112145,Very High,4,B,[0.23953525 0.30861054 0.11825561 0.16791342 0.1593188  0.00636639],0.3086105363679771
112145,Very High,5,B,[0.24438903 0.29177057 0.13466334 0.14713217 0.16708229 0.01496259],0.29177057356608477
112145,Very Low,0,B,[0.23381295 0.2602518  0.15053957 0.14082734 0.20539568 0.00917266],0.2602517985611511
112145,Very Low,1,B,[0.2367707  0.27659615 0.1386396  0.14383835 0.1951997  0.00895551],0.27659614837301966
112145,Very Low,2,B,[0.23022407 0.26440656 0.14850587 0.14930533 0.19761889 0.00993928],0.26440655992740003
112145,Very Low,3,B,[0.23856225 0.25414737 0.1482418  0.14906891 0.20089919 0.00908049],0.2541473674260327
112145,Very Low,4,B,[0.23613861 0.25033003 0.14983498 0.15148515 0.20445545 0.00775578],0.2503300330033003
112145,Very Low,5,B,[0.25309369 0.24071892 0.15114909 0.14908662 0.19063052 0.01532115],0.24071891573364762
117651,Medium,0,E,[0.11186368 0.12062123 0.18934426 0.32924935 0.24499569 0.0039258 ],0.24499568593615184
117651,Medium,1,E,[0.09495685 0.10233518 0.16639938 0.35218671 0.28134582 0.00277606],0.2813458201381648
117651,Medium,2,E,[0.11506259 0.12798636 0.19203474 0.32430858 0.23704403 0.0035637 ],0.23704403402992033
117651,Medium,3,E,[0.10780583 0.1222704  0.18938397 0.33122967 0.24629366 0.00301646],0.24629366297323552
117651,Medium,4,E,[0.11061453 0.12036957 0.18775247 0.3337774  0.24434895 0.00313709],0.24434894714224323
117651,Medium,5,E,[0.12917857 0.14312112 0.19838737 0.30472031 0.22173694 0.0028557 ],0.22173693935830674
117651,Very High,0,E,[0.09377758 0.07744925 0.13217123 0.37224184 0.31972639 0.00463372],0.31972639011473963
117651,Very High,1,E,[0.08417539 0.06654849 0.11813797 0.38064731 0.34751253 0.00297831],0.34751252958060774
117651,Very High,2,E,[0.09627837 0.09485519 0.15007472 0.35444389 0.30022059 0.00412723],0.300220593467587
117651,Very High,3,E,[0.09020038 0.08246627 0.13983142 0.36904505 0.31469017 0.00376671],0.31469017258945936
117651,Very High,4,E,[0.08562788 0.0635047  0.10377208 0.40681203 0.33678179 0.00350151],0.3367817921375139
117651,Very High,5,E,[0.10224439 0.09975062 0.18204489 0.34164589 0.26683292 0.0074813 ],0.26683291770573564
117651,Very Low,0,E,[0.13273381 0.14514388 0.21654676 0.29460432 0.20647482 0.0044964 ],0.20647482014388488
117651,Very Low,1,E,[0.1212219  0.14389527 0.21174462 0.30166018 0.21853714 0.0029409 ],0.2185371406887392
117651,Very Low,2,E,[0.13232212 0.15300015 0.22171085 0.28581923 0.20347443 0.00367321],0.20347442795099502
117651,Very Low,3,E,[0.13090793 0.15303904 0.21965687 0.29009122 0.20315011 0.00315484],0.20315010870592684
117651,Very Low,4,E,[0.13052805 0.15742574 0.22425743 0.28283828 0.20115512 0.00379538],0.20115511551155116
117651,Very Low,5,E,[0.1473188  0.17059517 0.20506777 0.2743076  0.19888038 0.00383029],0.19888037713612258
117742,Medium,0,B,[0.13943054 0.33597929 0.19154443 0.16540121 0.16212252 0.005522  ],0.3359792924935289
117742,Medium,1,B,[0.13223929 0.36048008 0.17391893 0.16251095 0.16709388 0.00375687],0.3604800752148789
117742,Medium,2,B,[0.14654702 0.3272957  0.19200407 0.17256016 0.15704183 0.00455123],0.32729570087037596
117742,Medium,3,B,[0.14289636 0.33813198 0.18571459 0.16987906 0.1595608  0.00381721],0.3381319779802047
117742,Medium,4,B,[0.14112591 0.34821659 0.1788569  0.16807048 0.16020627 0.00352385],0.34821658788139237
117742,Medium,5,B,[0.15639174 0.31328742 0.19637158 0.18108517 0.14933647 0.00352763],0.31328741810851674
117742,Very High,0,B,[0.12069726 0.39121801 0.16394528 0.13790821 0.179391   0.00684025],0.3912180052956752
117742,Very High,1,B,[0.11525864 0.40483367 0.15222203 0.14134357 0.18221654 0.00412554],0.4048336737540153
117742,Very High,2,B,[0.13783534 0.35657867 0.16886074 0.15961005 0.17220522 0.00490998],0.35657866647690883
117742,Very High,3,B,[0.12661706 0.38432801 0.16209207 0.14543518 0.17641792 0.00510976],0.38432801259686933
117742,Very High,4,B,[0.11730065 0.42718447 0.14419863 0.12016553 0.18796753 0.00318319],0.42718446601941745
117742,Very High,5,B,[0.159601   0.37905237 0.18204489 0.14962594 0.12967581 0.        ],0.3790523690773067
117742,Very Low,0,B,[0.16133094 0.30197842 0.20539568 0.17877698 0.14982014 0.00269784],0.30197841726618707
117742,Very Low,1,B,[0.15230054 0.32038706 0.1944787  0.17142586 0.15789773 0.0035101 ],0.3203870600512285
117742,Very Low,2,B,[0.16155658 0.29990709 0.20654264 0.17687604 0.15107712 0.00404053],0.2999070893023055
117742,Very Low,3,B,[0.16045349 0.30467199 0.20263021 0.1755069  0.15347032 0.00326709],0.30467199168163345
117742,Very Low,4,B,[0.16765677 0.3160066  0.19537954 0.16716172 0.15165017 0.00214521],0.31600660066006603
117742,Very Low,5,B,[0.17413082 0.28020035 0.19976429 0.17442546 0.16558633 0.00589275],0.2802003535651149
117820,Medium,0,C,[0.13584987 0.26415013 0.26009491 0.16604832 0.16691113 0.00694564],0.2600949094046592
