CO_ITEM,SG_UF_PROVA,TX_GABARITO,answer_distribution,correct_probability
28034,MA,A,[0.28233057 0.2929105  0.162135   0.14310743 0.11715333 0.00236317],0.28233057177780796
28034,MG,A,[0.31951105 0.31882934 0.13128232 0.11316996 0.11516808 0.00203926],0.31951104842501177
28034,MS,A,[0.31132034 0.31456233 0.13656349 0.12310699 0.11267043 0.00177644],0.311320335746325
28034,MT,A,[0.29511403 0.31107463 0.15021129 0.12604338 0.11546118 0.00209548],0.29511402926692976
28034,PA,A,[0.2934172  0.29023169 0.160846   0.13869995 0.11440032 0.00240484],0.2934172035677752
28034,PB,A,[0.29817125 0.3061357  0.14973509 0.13149889 0.11268159 0.00177747],0.298171252777303
28034,PE,A,[0.29877014 0.31141196 0.14479931 0.12934503 0.11311851 0.00255506],0.29877014014682046
28034,PI,A,[0.28592428 0.29810378 0.15530963 0.14035825 0.11854014 0.00176393],0.2859242771046387
28034,PR,A,[0.33062105 0.31971819 0.12644348 0.11150941 0.1097977  0.00191017],0.33062105406779874
28034,RJ,A,[0.32929193 0.30762733 0.13844898 0.11211358 0.11044543 0.00207276],0.3292919254658385
28034,RN,A,[0.31243187 0.29873979 0.14707513 0.12559998 0.11426003 0.00189318],0.31243187424703117
28034,RO,A,[0.28724772 0.30903715 0.14976218 0.13440031 0.11717444 0.0023782 ],0.28724771821570894
28034,RR,A,[0.31478217 0.29639889 0.1526064  0.12213548 0.11105515 0.00302191],0.3147821707378494
28034,RS,A,[0.31259529 0.32291071 0.13281399 0.1183057  0.11101582 0.00235849],0.31259529254812274
28034,SC,A,[0.32612457 0.32572711 0.12573646 0.1085757  0.11203591 0.00180024],0.32612456747404844
28034,SE,A,[0.26985568 0.31844725 0.15966234 0.12907325 0.12048047 0.00248101],0.26985567758918033
28034,SP,A,[0.33037223 0.33261084 0.11763351 0.10512306 0.11254331 0.00171706],0.33037223179904696
28034,TO,A,[0.29650569 0.30215925 0.15210136 0.13439139 0.11279886 0.00204346],0.2965056876234589
28632,AC,C,[0.23261643 0.20997736 0.16049483 0.22792691 0.16647801 0.00250647],0.1604948253557568
28632,AL,C,[0.21797865 0.21480987 0.1731988  0.2236769  0.16647209 0.00386369],0.17319879919946632
28632,AM,C,[0.22144644 0.20814206 0.17391902 0.23348635 0.1609445  0.00206163],0.17391901921438194
28632,AP,C,[0.23109736 0.20215791 0.17346939 0.22591168 0.16401807 0.0033456 ],0.17346938775510204
28632,BA,C,[0.21514984 0.21214704 0.17461533 0.22669499 0.1688361  0.00255671],0.17461532827761614
28632,CE,C,[0.20164571 0.23307434 0.18101993 0.22119042 0.16072081 0.00234879],0.18101993358065596
28632,DF,C,[0.18900726 0.21935125 0.19497005 0.2081147  0.17684317 0.01171357],0.1949700535326231
28632,ES,C,[0.20160586 0.23244313 0.18275441 0.21146797 0.16951766 0.00221097],0.18275440740094256
28632,GO,C,[0.21846249 0.22262983 0.16848376 0.21805162 0.16927614 0.00309616],0.1684837635181734
28632,MA,C,[0.22041288 0.21298384 0.17374711 0.225438   0.16485128 0.00256689],0.17374711394811898
28632,MG,C,[0.19499882 0.22891396 0.18630701 0.21262341 0.17491772 0.00223907],0.1863070051716032
28632,MS,C,[0.21032997 0.22165475 0.17111516 0.21552605 0.17893147 0.0024426 ],0.17111515743660347
28632,MT,C,[0.22428666 0.21674292 0.16784829 0.21841931 0.16959452 0.0031083 ],0.16784828694164075
28632,PA,C,[0.22390122 0.2047343  0.17239461 0.22922238 0.16679528 0.00295221],0.17239460885483032
28632,PB,C,[0.21495471 0.21625363 0.17118441 0.22508973 0.17048368 0.00203384],0.17118441292086822
28632,PE,C,[0.20520545 0.22377729 0.17365812 0.22996472 0.16515397 0.00224044],0.17365811802841072
28632,PI,C,[0.20961341 0.21923101 0.17506982 0.22849163 0.16566221 0.00193192],0.17506982213729236
28632,PR,C,[0.19879436 0.23467831 0.18095781 0.21134692 0.17233723 0.00188536],0.18095781496136243
28632,RJ,C,[0.20149778 0.23287311 0.18190594 0.21166992 0.16978882 0.00226442],0.18190594498669033
28632,RN,C,[0.21293481 0.21148146 0.17503299 0.22421739 0.17388561 0.00244775],0.1750329872067007
28632,RO,C,[0.21660882 0.22168659 0.15702532 0.232742   0.16988045 0.00205682],0.15702532459184984
28632,RR,C,[0.21128179 0.2132964  0.17980358 0.22639134 0.16620499 0.00302191],0.1798035759254596
