CO_ITEM,TP_COR_RACA,TX_GABARITO,answer_distribution,correct_probability
141322,5,A,[0.7672343  0.0497538  0.06093558 0.05960197 0.05375462 0.00871974],0.7672343044727123
141355,0,A,[0.23328925 0.13413681 0.12815581 0.34428348 0.1539132  0.00622145],0.23328925222409233
141355,1,A,[0.23472594 0.11864281 0.11818189 0.3666053  0.15722606 0.00461802],0.2347259369262203
141355,2,A,[0.20130995 0.14231288 0.15104738 0.34415558 0.15499156 0.00618265],0.20130995178338787
141355,3,A,[0.20563584 0.14463801 0.14662864 0.34012874 0.15749422 0.00547455],0.20563584283360214
141355,4,A,[0.22295229 0.13610199 0.1398085  0.33153624 0.1642097  0.00539129],0.22295229270210318
141355,5,A,[0.20342634 0.16259746 0.15285187 0.31811654 0.15418547 0.00882232],0.20342634386540828
141364,0,A,[0.67236716 0.21231065 0.03546526 0.02849243 0.04496273 0.00640178],0.6723671555662419
141364,1,A,[0.75846132 0.16821106 0.02281481 0.0188989  0.02793415 0.00367977],0.7584613169877938
141364,2,A,[0.67092274 0.20596149 0.03925826 0.03112814 0.04627362 0.00645574],0.6709227414971773
141364,3,A,[0.65156222 0.22631996 0.03821963 0.02987443 0.04884588 0.00517789],0.6515622156463382
141364,4,A,[0.67559599 0.21194508 0.03383596 0.02855699 0.04503973 0.00502625],0.6755959902282874
141364,5,A,[0.53857201 0.27964711 0.05416496 0.04513746 0.07283545 0.009643  ],0.538572014772261
141384,0,D,[0.1210327  0.16698726 0.09566603 0.31194398 0.29751743 0.00685261],0.31194397691752823
141384,1,D,[0.09884228 0.16397061 0.08361936 0.37670508 0.27218783 0.00467484],0.37670508070483827
141384,2,D,[0.12561838 0.18108763 0.1097163  0.24362148 0.33297219 0.00698402],0.2436214839255575
141384,3,D,[0.12734183 0.17970404 0.10631493 0.26453211 0.31598937 0.00611773],0.2645321081248177
141384,4,D,[0.1167832  0.16951675 0.10060933 0.31162778 0.29593126 0.00553169],0.3116277763737961
141384,5,D,[0.15131309 0.1885515  0.11787033 0.2002462  0.33370948 0.0083094 ],0.20024620434961019
141390,0,A,[0.64672998 0.06897692 0.12043159 0.09734912 0.06275547 0.00375691],0.646729983169031
141390,1,A,[0.7359761  0.05159882 0.10217478 0.06159505 0.04526593 0.00338933],0.7359760979318043
141390,2,A,[0.6431523  0.07310391 0.11576464 0.10017147 0.06341134 0.00439635],0.6431523009218013
141390,3,A,[0.63341593 0.07174749 0.11735875 0.10510459 0.06849916 0.00387407],0.6334159335276183
141390,4,A,[0.65554713 0.07036756 0.11341364 0.0921012  0.06433044 0.00424002],0.6555471316654031
141390,5,A,[0.51446451 0.09396799 0.14023389 0.15233894 0.09283956 0.00615511],0.5144645055395979
141410,0,B,[0.0876112  0.55094374 0.13047006 0.09984371 0.1280957  0.00303559],0.5509437364751142
141410,1,B,[0.04956699 0.67230123 0.11574723 0.07675231 0.08367492 0.00195732],0.6723012307140566
141410,2,B,[0.08974468 0.51894864 0.14469908 0.10587061 0.13774192 0.00299507],0.5189486361011251
141410,3,B,[0.09886969 0.50613144 0.1346861  0.10993222 0.14773552 0.00264503],0.506131443999312
141410,4,B,[0.08311572 0.53842698 0.13301323 0.10687109 0.13573695 0.00283604],0.5384269789121949
141410,5,B,[0.1512105  0.36704965 0.14536315 0.13715634 0.19419368 0.00502667],0.3670496512105047
141427,0,E,[0.26042919 0.24452994 0.27840226 0.10663621 0.10693676 0.00306564],0.106936763645107
141427,1,E,[0.25617314 0.22386216 0.32326259 0.08994466 0.10429752 0.00245991],0.10429752316586227
141427,2,E,[0.28792078 0.26186948 0.25182771 0.1080464  0.08672275 0.00361289],0.08672274776488917
141427,3,E,[0.28311591 0.25848542 0.26094723 0.10748911 0.08695831 0.00300402],0.08695831016954646
141427,4,E,[0.27192317 0.2441805  0.28635611 0.10355769 0.09100609 0.00297644],0.09100609328054363
141427,5,E,[0.29503488 0.26487485 0.23368896 0.12094789 0.08063192 0.0048215 ],0.08063192449733278
141440,0,E,[0.06555061 0.08670955 0.13287449 0.07309449 0.63666146 0.0051094 ],0.6366614570810291
141440,1,E,[0.04678759 0.06956704 0.1128264  0.05784205 0.70877941 0.00419751],0.7087794135103258
141440,2,E,[0.06913734 0.09537667 0.1451423  0.08419776 0.60046471 0.00568123],0.6004647060666974
141440,3,E,[0.07008843 0.09557773 0.1416639  0.0830294  0.60470572 0.00493482],0.6047057181106328
141440,4,E,[0.0641058  0.08825429 0.13217084 0.07657316 0.63423469 0.00466122],0.6342346895796479
141440,5,E,[0.08935166 0.12853919 0.16536725 0.09684038 0.5124128  0.00748872],0.5124128026261797
141464,0,B,[0.20807771 0.40559966 0.10077589 0.16122339 0.12062432 0.00369903],0.4055996631781547
141464,1,B,[0.22186429 0.46051411 0.07205391 0.14729008 0.09524315 0.00303446],0.4605141149153459
141464,2,B,[0.1871602  0.37793452 0.11568812 0.17589234 0.13924045 0.00408437],0.37793452460925253
141464,3,B,[0.19372274 0.37741739 0.11275717 0.17508826 0.13746263 0.0035518 ],0.3774173876063638
141464,4,B,[0.20694402 0.39124695 0.10225006 0.16654962 0.1295542  0.00345515],0.3912469451389084
141464,5,B,[0.18377823 0.30297741 0.15482546 0.18983573 0.16293634 0.00564682],0.30297741273100615
141503,0,C,[0.23683578 0.09572614 0.42450108 0.17930993 0.06080188 0.0028252 ],0.42450108199086317
141503,1,C,[0.20575882 0.08327714 0.50938884 0.15587361 0.04389833 0.00180326],0.5093888354308257
141503,2,C,[0.27420344 0.10194881 0.33723424 0.21406027 0.06977754 0.0027757 ],0.3372342378238504
141503,3,C,[0.26405595 0.10097874 0.37539295 0.19306258 0.06438328 0.0021265 ],0.37539295338905937
141503,4,C,[0.23687979 0.09493724 0.42717547 0.17869879 0.05978154 0.00252717],0.427175469631876
141503,5,C,[0.26887567 0.1187936  0.28713582 0.23522774 0.08719737 0.0027698 ],0.2871358227328683
141545,0,B,[0.09416326 0.27046766 0.31362707 0.2406528  0.0767913  0.00429791],0.27046766049531135
141545,1,B,[0.07746957 0.30864455 0.30368305 0.23951696 0.06737989 0.00330598],0.3086445476563901
141545,2,B,[0.10087435 0.2542945  0.32913098 0.23675386 0.075123   0.0038233 ],0.25429450187359814
141545,3,B,[0.09565377 0.26332427 0.32573063 0.2391151  0.0729329  0.00324335],0.2633242672556709
141545,4,B,[0.09047258 0.29668941 0.30724735 0.23238705 0.07003061 0.003173  ],0.29668941117007835
141545,5,B,[0.10720148 0.23245794 0.32960607 0.24456299 0.08155519 0.00461633],0.23245794009027493
141547,0,B,[0.18435922 0.42080428 0.10687665 0.22493388 0.06032099 0.00270498],0.42080427987496993
141547,1,B,[0.17772112 0.43793898 0.10066574 0.22329391 0.05854668 0.00183357],0.43793897698946077
141547,2,B,[0.18367082 0.39786092 0.10523488 0.24663894 0.06404706 0.00254738],0.39786091947333313
141547,3,B,[0.18047685 0.41161945 0.10417222 0.24143854 0.06013776 0.00215517],0.4116194540908286
141547,4,B,[0.17532923 0.43284756 0.10751692 0.22028473 0.06160672 0.00241485],0.4328475556678741
141547,5,B,[0.18321707 0.3887977  0.12115306 0.23871563 0.06442347 0.00369307],0.38879770209273695
141574,0,A,[0.31882664 0.13744289 0.08658932 0.10014427 0.35342029 0.00357658],0.31882664101947583
141574,1,A,[0.3480625  0.13320276 0.08136023 0.07881949 0.35639817 0.00215684],0.3480625029991236
141574,2,A,[0.29671796 0.1267197  0.09345158 0.11334262 0.36699244 0.0027757 ],0.29671795744223634
141574,3,A,[0.30578692 0.12810966 0.08892526 0.11075115 0.36422946 0.00219755],0.3057869164283809
141574,4,A,[0.31016764 0.1439362  0.086036   0.10448432 0.35265212 0.00272372],0.3101676354140342
141574,5,A,[0.26364382 0.13890029 0.09109561 0.14885105 0.35484202 0.00266721],0.2636438243742306
141597,0,B,[0.10813898 0.23425102 0.15667829 0.29745732 0.2001082  0.00336619],0.23425102188025967
141597,1,B,[0.10606416 0.2364648  0.14411073 0.33997813 0.17142991 0.00195227],0.2364647972339872
141597,2,B,[0.11709877 0.21090403 0.16651072 0.28608523 0.21680463 0.00259662],0.21090402790027174
141597,3,B,[0.11437468 0.21823279 0.16487589 0.28963999 0.21061554 0.00226112],0.2182327879559942
141597,4,B,[0.11085839 0.22786623 0.16145789 0.30365316 0.19310364 0.00306068],0.22786622862437875
141597,5,B,[0.12402544 0.20219532 0.18034469 0.24148543 0.24979483 0.00215429],0.2021953221173574
141605,0,D,[0.13726256 0.2287509  0.11604352 0.35973191 0.15544602 0.00276509],0.3597319067083434
141605,1,D,[0.12831829 0.25872271 0.09604772 0.35810041 0.15659593 0.00221493],0.3581004119217374
141605,2,D,[0.14945359 0.20882225 0.13239198 0.3589832  0.14761805 0.00273093],0.35898319805521856
141605,3,D,[0.14977102 0.21614867 0.12759112 0.35694876 0.14714842 0.002392  ],0.35694876211891935
141605,4,D,[0.14654761 0.24533176 0.11964732 0.34043748 0.14536826 0.00266757],0.34043748069525176
141605,5,D,[0.17890849 0.20506771 0.15038982 0.32878539 0.13305293 0.00379565],0.32878539187525646
141712,0,D,[0.08845275 0.06116254 0.17498197 0.36427026 0.3080969  0.00303559],0.364270257273383
141712,1,D,[0.06618908 0.04580009 0.17326221 0.40362269 0.30911557 0.00201036],0.4036226887806258
141712,2,D,[0.09873885 0.06862249 0.18459307 0.31989058 0.3251286  0.00302641],0.3198905836582843
141712,3,D,[0.09311094 0.06631034 0.18543162 0.3268562  0.32601607 0.00227483],0.32685619838007224
141712,4,D,[0.08460394 0.05834948 0.17521692 0.35930699 0.31991127 0.00261141],0.35930699463678994
141712,5,D,[0.12053755 0.08524826 0.18280673 0.2810833  0.32704144 0.00328272],0.2810832991382848
141725,0,E,[0.25204376 0.19361625 0.28925222 0.12692354 0.13515869 0.00300553],0.1351586919932676
141725,1,E,[0.27217268 0.19280766 0.2871784  0.09955954 0.14658453 0.00169719],0.1465845348769665
141725,2,E,[0.24235451 0.19889688 0.30902058 0.13429916 0.11325308 0.00217579],0.11325307677499362
141725,3,E,[0.24304027 0.19611023 0.30479472 0.13403543 0.12016957 0.00184978],0.1201695713847665
141725,4,E,[0.25047033 0.19810182 0.28792857 0.12150058 0.14011737 0.00188134],0.14011737286945777
141725,5,E,[0.21491588 0.19562987 0.29759951 0.1726508  0.11581863 0.00338531],0.11581862946245383
141726,0,A,[0.36159534 0.24011181 0.06669271 0.13615052 0.19292498 0.00252465],0.3615953354171676
141726,1,A,[0.39132818 0.2402077  0.05246888 0.12397935 0.19022147 0.00179442],0.3913281761034881
141726,2,A,[0.33649554 0.25704782 0.07601839 0.14303814 0.18500047 0.00239964],0.33649554320915803
141726,3,A,[0.33744008 0.25332873 0.07165151 0.14141461 0.19416946 0.00199562],0.3374400753872196
141726,4,A,[0.35197821 0.25083537 0.07092916 0.13379946 0.19052032 0.00193749],0.35197821020413894
141726,5,A,[0.28169881 0.25082068 0.09150595 0.16464916 0.20783751 0.00348789],0.28169881001231023
141731,0,E,[0.27088843 0.34308127 0.11757634 0.1389156  0.12662299 0.00291536],0.12662298629478239
141731,1,E,[0.28928347 0.31609879 0.12660469 0.13956217 0.12631425 0.00213664],0.12631424754198142
141731,2,E,[0.25352447 0.37191707 0.10147426 0.14267103 0.12773149 0.00268169],0.1277314912229649
141731,3,E,[0.25529817 0.37223063 0.10198091 0.14339402 0.1247292  0.00236707],0.12472920182784092
141731,4,E,[0.25880999 0.34535142 0.11731671 0.14213911 0.13447337 0.00190942],0.13447336646730126
141731,5,E,[0.23061141 0.40408289 0.08781288 0.14331145 0.12997538 0.00420599],0.129975379565039
